BelkaCar,Middle Java/Kotlin developer,от 180 000 до 270 000 руб. на руки,1–3 года,"Полная занятость, полный день","['Java', 'Kafka', 'Kotlin', 'RabbitMQ', 'MySQL', 'PostgreSQL']","Требуемый опыт работы: 1–3 годаПолная занятость, полный деньBelkaCar — каршеринг, работающий на рынках Москвы, Сочи, Геленджика, Анапы и Новороссийска. Миллионы людей уже зарегистрировались в Белке, а сотни тысяч используют каршеринг каждый месяц. Непростых и интересных задач у нас очень много, а цель одна: сделать лучший сервис на рынке. Стэк: кодовая база на Kotlin, Spring как интеграционный фреймворк. Для хранения данных используем MySQL, Elastic Search, а также Redis, Kafka для обмена событиями. В части проектов используем Reactor, Camunda BPМ, плюс Micrometer, OpenTracing, Prometheus, Grafana, Datadog и многое другое. Чем предстоит заниматься:  участвовать в создании новых сервисов и поддерживать текущие процессы прорабатывать архитектуру совместно с командой проектировать и декомпозировать задачи проводить code review по задачам коллег  Что мы ожидаем от вас:  опыт работы с Java 8 и выше или с Kotlin понимание особенностей работы с многопоточным и асинхронным кодом опыт работы с реляционными базами данных: MySQL, PostgreSQL, Oracle опыт работы с очередями и брокерами сообщений (Kafka, RabbitMQ) понимание принципов ООП, SOLID, DDD, паттернов проектирования умение и желание разбираться в чужом коде  О команде и процессах:  используем GitLab в качестве CI/CD проектная документация в Confluence, Lucidchart и Figma, задачи в Jira работаем с использованием гибких подходов  Мы предлагаем:  классный современный продукт, который очень быстро развивается и завоевывает рынки гибридный график: 1-2 раза в 2 недели нужно приехать в офис официальное оформление по ТК, белую зп и гибкое начало рабочего дня премирование по итогам performance review каждые полгода  ДМС, корпоративный тариф на наш каршеринг для сотрудников и их друзей, английский со SkyEng, 5 дополнительных отгулов в год  Ключевые навыкиJavaKafkaKotlinRabbitMQMySQLPostgreSQLАдресМосква, Павелецкая набережная, 2Показать на большой карте",https://hh.ru/vacancy/47760296?from=vacancy_search_list&query=java
it-aces.com,Java разработчик,от 100 000 руб. на руки,1–3 года,"Полная занятость, удаленная работа",[],"Требуемый опыт работы: 1–3 годаПолная занятость, удаленная работаОбязанности:  Разработка прикладных решений и продуктов на платформе Java. Разработка и тестирование программного обеспечения; разработка компонент пользовательского интерфейса (в том числе нестандартных). Проектирование и кодирование компонент бизнес-логики. Создание и корректировка структур базы данных.    Требования:  Обязательно:  Java (JSE, JEE). Spring   Желательно:  Опыт разработки веб-приложений. Знание фреймворков для Java-разработки. Модульное тестирование, автоматизация тестирования пользовательского интерфейса, системы контроля версий, управление миграциями баз данных. СУБД PostgreSQL, MySQL, Oracle и др, знание языка SQL.   Преимуществом будет:  Знание инструментов для frontend-разработки: JavaScript, AJAX, фреймворков для создания пользовательских интерфейсов. Опыт разработки высокопроизводительных приложений с высокими требованиями к надежности и работе в режиме 24x7.      Условия:  Работа в крупной стабильной компании. Конкурентная заработная плата, уровень обсуждается по результатам собеседования. Возможность работы как и в офисе, так и удаленно. ",https://hh.ru/vacancy/47486292?from=vacancy_search_list&query=java
Сбер для экспертов,Java-разработчик,з/п не указана,1–3 года,"Полная занятость, полный день","['Spring Framework', 'Java']","Требуемый опыт работы: 1–3 годаПолная занятость, полный деньПроект: Участие в реализации бизнес-продуктов управления “Платежи и Переводы физических лиц"" в удаленных каналах обслуживания (Мобильное приложение, WEB, устройства самообслуживания): разработка высоконагруженных автоматизированных систем приема платежей (оплата услуг ЖКХ, сотовой связи, штрафов ГИБДД и пр), а также переводов. Системы содержат в промышленной базе данные около 150 миллионов клиентов. В проектах используется технологии BD, AI.Работа ведется по методологии Agile: команда из 10 чел, включающая как бизнес, так и IT-специалистов.Стек: микросервисная архитектура (openshift), java 8+, spring 4-5, istio, Oracle. Обязанности:  разработка серверной части приложения; участие в проработке архитектуры задачи; взаимодействие с аналитиками, тестировщиками и смежными командами.  Требования:  разработка на Java - не менее 2 года; технологии: Spring, Hibernate, Rest, SOAP; технические навыки: ООП, шаблоны проектирования, опыт работы с GIT (code review, git flow, pull request), Maven, Gradle.  Условия:  работа в крупнейшем банке России; трудоустройство согласно ТК РФ; регулярное корпоративное обучение; ДМС, страхование от несчастных случаев и тяжелых заболеваний; материальная помощь и социальная поддержка, корпоративная пенсионная программа; льготные условия кредитования; яркая и насыщенная корпоративная жизнь. Ключевые навыкиSpring FrameworkJavaАдресКутузовская, Кутузовская, Москва, Кутузовский проспект, 32к1Показать на большой карте",https://hh.ru/vacancy/40549340?from=vacancy_search_list&query=java
ЭР-Телеком,Java-разработчик,з/п не указана,1–3 года,"Полная занятость, полный день","['SQL', 'Oracle Pl/SQL', 'Olap (online analytical processing)', 'ETL', 'ORACLE']","Требуемый опыт работы: 1–3 годаПолная занятость, полный день




Работай в команде профессионалов!



АО ЭР-Телеком Холдинг - ведущий независимый федеральный оператор телекоммуникационных услуг в России, по итогам 2018 года входит в Топ-5 привлекательных работодателей в сфере телеком по версии hh.ru. Ты знаешь нас по брендам Дом.ru и Movix. Работаем с 2001 года. По числу пользователей широкополосного доступа в интернет мы №2 в России, по пользователям платного ТВ - №3. Обязанности:  Разработка программного обеспечения для автоматизации бизнес-процессов деятельности Компании; Проектирование и разработка модели данных; Оптимизация и рефакторинг программного кода; Ревью программного кода; Составление документации по разработанному программному обеспечению; Написание тестов.  Требования:  По навыкам: Java SE, Spring Framework; SQL, построение сложных запросов (Oracle или PostgreSQL); Git; Linux-подобные системы (работа в консоли); Понимание шаблонов проектирования и умение их применять; Высокая коммуникабельность и обучаемость. Будет плюсом: Опыт работы с системами очередей RabbitMQ, Kafka; Опыт использования key-value хранилищ redis, memcache или т.п.; Опыт работы с CI/CD (мы используем kubernetes); Опыт работы по системе kanban (мы используем Jira).  Условия:  Работу в крупной, динамично развивающейся федеральной компании; Необходимые инструменты для удалённой работы; Официальное трудоустройство на бессрочной основе, полный соц. пакет (оплачиваемый отпуск, больничные); Белую зарплату, своевременные выплаты 2 раза в месяц; ДМС для всей семьи на льготных условиях; Дружелюбную атмосферу в команде профессионалов! 





Возможность создавать вау-проекты



Яркие корпоративные мероприятия



Скидки для сотрудников по программе лояльности



Корпоративное обучение, участие в конференциях и митапах 





Ключевые навыкиSQLOracle Pl/SQLOlap (online analytical processing)ETLORACLE",https://hh.ru/vacancy/48352812?from=vacancy_search_list&query=java
ООО ПРО ДЕВЕЛОПМЕНТ,Ведущий Java-разработчик / Senior Java-developer,з/п не указана,3–6 лет,"Полная занятость, полный день",[],"Требуемый опыт работы: 3–6 летПолная занятость, полный деньКомпания ПРО ДЕВЕЛОПМЕНТ является признанным лидером в сфере разработки специализированных ИТ решений для автобизнеса. Основные направления деятельности компании связаны с разработкой платформы системной интеграции участников рынка, распределенных e-commerce систем и специализированных высоконагруженных экспертных сервисов. Компания представлена на рынках РФ, СНГ и ЕС, где ее клиентами являются бренды с мировым именем, лидеры рынка и крупные региональные операторы. Мы используем современные технологии при разработке решений enterprise уровня, которые охватывают весь информационный контур продуктов компании от решений для мобильных устройств и веб-интерфейсов вплоть до высоконагруженных серверных компонентов, обрабатывающих большие объемы данных. У нас работает квалифицированная команда, способная к адекватной и продуктивной внутренней коммуникации, разделяющая ценности и дух совместной работы над сложными проектами. Наши сотрудники всегда готовы поделиться опытом и прийти на помощь коллегам. Ключевые члены команды – высококлассные специалисты, имеющие за плечами большой опыт работы в крупных международных проектах. Мы приглашаем Вас присоединиться к команде экспертов в области разработки высоконагруженных распределенных систем. Основная задача:  разработка и сопровождение серверной части для взаимодействия мобильных приложений с шиной данных и набором внутренних сервисов бизнес-логики.  Обязанности:  разработка и отладка сервисов и компонентов на Java/Kotlin; разработка архитектуры проектов на основе технического задания; оценка и контроль сроков реализации задач; написание и сопровождение кода, тестов (unit-тесты, в отдельных случаях - интеграционные тесты) и технической документации; взаимодействие с PM, аналитиками, тестировщиками; консультирование разработчиков по техническим вопросам, участие в процессе разработки, code review; консультирование тестировщиков по диагностике проблем и review тестовых сценариев.    Требования:  хорошее знание Java 8–16, Spring, Spring Boot, JPA/Hibernate, SQL, Maven/Gradle, Git; OOP/Design principles & patterns; опыт использования Java EE серверов (Jboss/WildFly), Spring, Spring Boot; опыт многопоточного программирования; умение и готовность разбираться в чужом коде.  Плюсом является:  знание Kotlin; знание Enterprise Service Bus; опыт участия в разработке кластерных, высоконагрузочных, отказоустойчивых систем; опыт работы с Elasticsearch, RabbitMQ; владение NoSQL базами данных (Mongo DB и т.д.); использование Swagger/OpenAPI; знание/опыт использования Apache Camel; опыт Front-end разработки Angular, JavaScript, HTML/XHTML, CSS/LESS; опыт работы с Docker; опыт работы в Linux.    О нас:  мы создаем как собственные продукты, так и ИТ решения под нужды заказчика; у нас адекватное руководство из ИТ сферы и понимающее, чем и как мы занимаемся; отсутствие дресс-кода и неформальное, дружественное общение в коллективе; технически сильная команда, которая всегда поддержит и поделится опытом; интересные задачи и возможность влиять на процессы внутри компании; официальное трудоустройство с первого дня; белая зарплата и её регулярный пересмотр; гибкое начало рабочего дня; предоставляем на выбор формат работы удаленный или из офиса (Академгородок); организованное рабочее место (даже если вы предпочли работать из дома). АдресНовосибирск, улица Николаева, 9/1Показать на большой карте",https://hh.ru/vacancy/46008202?from=vacancy_search_list&query=java
АО Северсталь. IT & Digital,Java-разработчик,з/п не указана,1–3 года,"Полная занятость, полный день","['Java', 'Spring Framework']","Требуемый опыт работы: 1–3 годаПолная занятость, полный день




Достичьбольшего вместе



Мы ищем кандидатов, которые получают удовольствие от командной работы, стремятся познавать новые технологии разработки и готовы делиться своими идеями и навыками. Нам в кайф, что использование наших решений не только эффективно, но и доставляет удовольствие пользователям. Мы не боимся амбициозных целей и верим, что каждое наше действие должно приносить результат.   Сейчас мы расширяем команду, которая отвечает за поддержку и разработку небольших сервисов в компании, а также принимает участие в старте крупных проектов. У нас негативное отношение к легаси, поэтому все проекты мы пилим на современном стеке бека java/nodejs, фронта reactjs/angular и хостим их в kubernetes.   Чего не будет:  Беспросветного легаси – конечно, старые проекты есть, но их немного; Хаоса – мы работаем по спринтам, никто не влезет с «срочными» задачами в разгаре рабочего процесса; Строгих рамок по технологиям – мы часто стартуем новые проекты, где можно применить новые библиотеки и архитектурные подходы;    Что предстоит:  Развивать и поддерживать проекты команды; Участвовать в разработке новых проектов и прототипов - здесь можно будет внедрить что-то модное; Учиться – мы активно обсуждаем новые библиотеки и подходы в разработке, а еще регулярно учимся на внутренних и внешних курсах.  Требования:  Опыт коммерческой разработки на Java от 2-х лет. Опыт создания проектов на Java Spring; Отличные знания Java 8+, Java Spring, JDBC, Hibernate, Thymeleaf, JUnit; Опыт работы с Git и базами данных; Умение читать документацию на английском;  Будет плюсом:  Умение искать ответы на сложные вопросы; Умение в найденных ответах отличать хорошие от плохих; Знание maven; Знание других языков программирования;  Предлагаем:  Офисный или удаленный формат работы; Быстрые ноутбуки и периферию вне зависимости от формата работы; Гарантии стабильности: оформление по ТК РФ, достойную заработную плату и годовые премии по итогам года; Корпоративное обучение: тренинги, курсы, электронную библиотеку МИФ, компенсацию изучения английского языка, программы от наших партнеров (SAP, Microsoft, 1С); Медицинскую помощь сотрудников: ДМС (включая стоматологию), доплату по больничному листу (с 1 по 10 день – 100% до оклада, с 11 по 20 день – 50%); Опции для родителей: материальную помощь за рождение ребёнка, доплату до 100% за отпуск по беременности и родам, новогодние подарки, дополнительный день отдыха для родителей первоклассников 1 сентября; Корпоративную мобильную связь и скидки от наших партнёров (кинотеатр «Каро», «Утконос», «Лаборатория Касперского», «TUI», «Лента», издательство «МИФ»). 


Мы создали привлекательную среду, в которой сотрудники быстрее достигают результатов. Присоединяйтесь!





















Ключевые навыкиJavaSpring Framework",https://hh.ru/vacancy/44669415?from=vacancy_search_list&query=java
Райффайзен Банк,Senior Java Developer,з/п не указана,3–6 лет,"Полная занятость, полный день","['Kubernetes', 'Docker', 'PostgreSQL', 'Kafka', 'Jenkins']","Требуемый опыт работы: 3–6 летПолная занятость, полный день






Requirements:  5+ years of experience in Java (ver.8+ required; ideally, the most recent version) Deep understanding of microservices architectural principles, deep practical experience with Spring Boot (MVC, REST, Data, Security, messaging) Redis inside microservice layer Understanding of CI/CD practices and types of quality gates Hands-on experience with unit/integration/API testing for microservices, experience with Kafka and Kafka Streams, experience with Docker containerization for different environments, experience with CDC, transactional & high loaded financial\payment systems & payments processing Knowledge of different communication protocols (REST, gRPC, events, messaging) Practical experience with ORD (object-oriented design) & ORM (object-relational mapping), TDD Be familiar with 'The Twelve-Factor App' principles with perfect usage of Agile Practices, Jira Taking responsibility for the results of own work  Would be a plus:  API design and documentation skills Traefik / Ngnix practical knowledge and experience Practical experience with backend for frontend (especially mobile app) with topics such as API versioning and monitoring Experience with JWT tokens and user sessions Ability to describe and document architectural/design decisions Practical experience with NoSQL databases Oracle SQLFlagr  Project technology stack: K8s cluster: Docker (+ registry); Prometheus, Grafana; EFK stack: ElasticSearch, FluentD, Kibana; Jaeger; Redis as a microservices’ sidecar; Helm; Node exporter; Kafka exporter; Postgresql exporter; Docker image for OpenJDK; Calico; Ingress Nginx Controller for Kubernetes); PostgreSQL with Patroni (HA) ; Kafka cluster (manager) ; CI/CD server (Jenkins, Gitlab, Nexus, SonarQube); Infrastructure provisioning (TerraForm, Terragrunt); Components Orchestration (Ansible); OS (Redhat, Centos); Security (Hashicorp Vault) Other FWs (Swagger, SpringBoot, etc.) What we offer:  Work in a large international company that provides opportunities for professional and personal growth Participation in complex, large-scale and varied projects that are of great importance to our clients Be part of a highly professional and successful team with an international corporate culture Sharing knowledge with colleagues from abroad (strong IT community, including 14 banks of the Raiffeisen group) Flexible work schedule, paid vacation 28 days, formal employment, remote work is possible Social package Corporate English courses, soft skills trainings in our corporate L&D academy Team building and involvement in social projects  What to do:  Develop, deploy, and support Spring Boot-based microservices Deploy and configure the system on various environments in the Kubernetes cluster Design and building solution according to technical requirement Code reviewing 





Ключевые навыкиKubernetesDockerPostgreSQLKafkaJenkins",https://hh.ru/vacancy/46893534?from=vacancy_search_list&query=java
ООО Диплей,Junior Java Developer (AI),з/п не указана,не требуется,"Полная занятость, полный день","['Java', 'SQL', 'PostgreSQL', 'Scrum', 'Agile Project Management']","Требуемый опыт работы: не требуетсяПолная занятость, полный деньБудем рады видеть в команде Deeplay: Не просто начинающего Java-разработчика, но еще и алгоритмиста, аналитика, и немного философа (но совсем чуть-чуть). Стек технологий: Java, СУБД: SQL, PostgreSQL. Практикуем: Agile. В каждой команде используется своя методология (Scrum, Kanban). Компания живет в едином ритме: 2-х недельные спринты с ретро и планированием. Команды разработки активно внедряют и практикуют Code Review. Основные задачи специалиста в этой команде:  разработка алгоритмов принятия решений (Java-код без фреймворков); написание рекурсивных алгоритмов; обработка данных, хранящихся в структурах (списки, деревья, maps); обработка событий; разработка кода в условиях многопоточности.  Для реализации этих задач потребуется:  понимание алгоритма решения; базовые знания мат.статистики и комбинаторики; знание битовой математики.  Мы предлагаем нашим сотрудникам: Общие условия:  почасовая система оплаты труда; пересмотр заработной платы по итогу встреч по развитию (performance review); оформление на работу с первого дня, больничные и отпуска согласно ТК РФ; график работы с гибким началом и окончанием рабочего дня.  Место работы:  офис в г. Омске по адресу ул. Жукова 21. комфортное рабочее место с необходимым железом и периферией; не open space; наличие бюджета на благоустройство рабочего пространства; обеденная, спортивная, игровая и lounge зоны.  Поддержка сотрудников:  частичная компенсация расходов на медицинские услуги, бассейн, массаж; оборудованный массажный кабинет в офисе; частичная компенсация расходов на спорт; компанией арендуются футбольный и волейбольный залы; материальная помощь к важным событиям и в сложных жизненных ситуациях.  Обучение и развитие:  100 % оплата профильного обучения по индивидуальным заявкам; частичная компенсация затрат на непрофильное обучение; регулярные шаринги знаний, хакатоны, митапы, трансляции, турниры; изучение английского языка для всех желающих 2 раза в неделю.  Корпоративная жизнь:  профессиональные и привычные праздники; масштабные выезды на природу с семьей для активного отдыха; участие в благотворительности (по желанию).  P.S.: Хоть мы и постарались вместить в описание больше деталей, но нам все еще есть что рассказать. Будем рады познакомиться ;)Ключевые навыкиJavaSQLPostgreSQLScrumAgile Project ManagementАдресОмск, улица Маршала Жукова, 21Показать на большой карте",https://hh.ru/vacancy/44889473?from=vacancy_search_list&query=java
Лига Цифровой Экономики,Java-разработчик (middle),з/п не указана,не требуется,"Полная занятость, полный день","['Spring Framework', 'Java', 'Java EE']","Требуемый опыт работы: не требуетсяПолная занятость, полный день






Лига Цифровой Экономики — это 4 500 человек и  1 000 проектов цифровой трансформации каждый год!
Наши клиенты — лидеры рынка в ключевых отраслях экономики и государственного сектора. Мы гордимся нашей экспертизой и знаковыми проектами.



20
Команда с 20-летним опытом на рынке ИТ-услуг



70
70+ практик и центров компетенций



4 500+
4 500+ экспертов по России, Украине и Казахстане



1 000+
1 000+ проектов цифровой трансформации каждый год




Ценим свободу и ответственность за результат, атмосферу сотрудничества и энергию в наших командах. В Лиге мы стремимся создавать инновационные решения и развивать наших сотрудников.
Присоединяйся к нашей команде и создавай  лучшие решения  для лидеров рынка!


Проект: Развитие интеграционной платформы для крупных заказчиков в коммерческом и госсекторе. Обязанности:  разработка серверной части интеграционной платформы исправление дефектов в работе системе, их анализ и поиск решения участие в code review участие в проектировании архитектуры и принятии технических решений  Требования:  отличное знание Java SE; понимание многопоточности и ее реализации в Java; опыт работы с JavaEE (JMS, JAX-WS, JAX-RS), OSGI, Spring Framework; знание git, maven; высокая культура кода, умение разбираться и улучшать чужой код.  Будет плюсом:  если Вы тестируете написанный Вами код; если Вы можете развернуть ci для Вашего проекта; наличие у Вас опыта работы с docker, kubernetes; у Вас есть опыт построения систем, основанных на микросервисах/soa; если Вы писали высоконагруженные системы. 


Лига предлагает тебе




Трудоустройство в соответствии с требованиями законодательства



Развитая система внутренних тренингов и возможность обучаться на внешних курсах



Гибкий график работы





Рост и развитие в команде профессионалов



ДМС со стоматологией, скидки на фитнес 50%, оплачиваемая мобильная связь, скидки на изучение английского языка 
и многое другое 





Ключевые навыкиSpring FrameworkJavaJava EEАдресВоронеж, Красноармейская улица, 52ДПоказать на большой карте",https://hh.ru/vacancy/46691430?from=vacancy_search_list&query=java
DIGITAL FUTURE SYSTEMS,Senior Java developer,от 130 000 руб. на руки,1–3 года,"Полная занятость, гибкий график","['Java', 'SOAP', 'REST', 'JavaScript', 'HTML', 'CSS', 'Apache Tomcat', 'Nginx', 'Spring Framework', 'Hibernate ORM', 'JPA', 'Java SE', 'Apache Maven']","Требуемый опыт работы: 1–3 годаПолная занятость, гибкий графикМы занимается разработкой и внедрением ""под ключ"" (от стадии проектирования, до разработки и тестирования, заканчивая поддержкой) крупных систем для государственных заказчиков и крупного бизнеса. В разработке мы используем современные технологии (React, .net.core, Angular, Java, Spring Framework, Camunda BPM, Pentaho BI, Saiku и др.). В качестве CI/CD используем TeamCity, в качестве контроля версий - GIT, в качестве баг-трекера - Redmine. В нашу команду Backend разработки требуются профессионалы в области Java-стека. Мы ожидаем от тебя:  Опыт программирования на Java Опыт использования Spring Framework Опыт использования JPA, Hibernate Опыт разработки веб-сервисов (SOAP, REST) Знание git, maven, gradle Знание основ Jenkins или Teamcity Опыт написания Unit-тестов Знание паттернов проектирования  Будет дополнительным плюсом:  Знание JavaScript, HTML5, CSS3 Приветствуется опыт использования Angular, React, Bootstrap Опыт работы с БД (Oracle, PostgreSQL, MS SQL Server)  Условия:  Трудоустройство согласно ТК РФ ""Белая"" заработная плата 2 раза в месяц ДМС и гибкий соц. пакет Офис в центре города Возможность профессионального развития и карьерного роста Ключевые навыкиJavaSOAPRESTJavaScriptHTMLCSSApache TomcatNginxSpring FrameworkHibernate ORMJPAJava SEApache MavenАдресПермь, шоссе Космонавтов, 111к10Показать на большой карте",https://hh.ru/vacancy/34557259?from=vacancy_search_list&query=java
Сбер для экспертов,Java разработчик,з/п не указана,1–3 года,"Полная занятость, гибкий график",[],"Требуемый опыт работы: 1–3 годаПолная занятость, гибкий графикНаша команда занимается разработкой и развитием сервисов биометрической оплаты в эквайринге. Мы в поиске талантливого Java-разработчика, приглашаем в команду профессионалов. Сбербанк неизменно разрабатывает и внедряет инновационные технологии, которые со временем становятся неотъемлемой частью жизни наших клиентов: пилот по биометрии показал устойчивый интерес у покупателей, за 2021 год количество био-терминалов выросло в 10 раз. Сервис уже сегодня высоко востребован нашими клиентами, при этом они открывают новые возможности для бизнеса любого масштаба. Наша задача сделать сервис ещё удобней, безопасней. Сейчас перед нами стоят амбициозные планы по развитию сервисов биометрии, улучшению клиентского опыта и переходу на целевую архитектуру решения. Стек технологий: Java 8 - 11; Gradle/Maven Spring boot; OpenShift/Kubernetes; docker контейнер; DevOps, Jenkins. Обязанности:  Разработка c нуля Back-End мобильного приложения (личный кабинет управления биометрией); доработка существующего функционала; исправление дефектов; оценка сложности задач, планирование; работа в спринтах; активное сотрудничество с участниками команды для решения архитектурных вопросов; экспертная предварительная аналитика, первичное тестирование продуктов.  Требования:  Высшее образование; опыт интеграции информационных систем с применением различных интеграционных решений; общий IT бэкграунд уровня разработчик; опыт работы java разработчиком от года, опыт командной работы; разработка API; опыт разработки промышленных микросервисных приложений; опыт работы с WAS, Docker/Kubernetes.      Условия:  Команда профессионалов, готовых поддержать ваши инициативы; мощное железо, дополнительные мониторы и всё, что нужно для продуктивной работы; возможность работы с новыми технологиями; обучение за счёт компании; гибкий график; комфортный офис; ДМС; прозрачная система бонусов и премий, достойная зарплата. ",https://hh.ru/vacancy/48432042?from=vacancy_search_list&query=java
ООО Бэлл Интегратор,Java разработчик (CRM),з/п не указана,1–3 года,"Полная занятость, удаленная работа","['Java', 'Spring Framework']","Требуемый опыт работы: 1–3 годаПолная занятость, удаленная работаПроект: разработка, сопровождение и развитие крупномасштабной CRM системы взаиморасчётов с корпоративными клиентами. Системе несколько лет, ограничений по срокам ее эксплуатации нет   Требования:  Опыт разработки на Java от 2-х лет, участие в коммерческих проектах Уверенное знание языка Java 8+ и основных пакетов стандартной библиотеки Опыт применения СУБД Oracle для работы с данными, умение составлять SQL запросы Опыт применения основных пакетов Spring Framework и Spring Boot Навыки работы с Apache Maven для сборки и публикации артефактов Опыт командной разработки с использованием git или другой системы контроля версий Понимание и опыт применения принципов ООПБудет плюсом Технический английский, на уровне чтения документации Опыт работы в Linux Опыт применения инструментов Gitlab CI для непрерывной интеграции Навык работы с Docker и Testcontainers    Обязанности:  Разрабатывать сервисы и модули на языке Java 8/11, включая тестирование и сопровождение Участвовать в проектировании сервисов и принятии технологических решений Создавать и обновлять проектную документацию Регулярно проводить инспекцию и анализ исходного кода Участвовать в планировании и оценке времени выполнения задач    Мы гарантируем:  Конкурентоспособную заработную плату Корпоративное обучение и сертификацию в технических и бизнес областях Корпоративные развлекательные программы Работа удаленно Ключевые навыкиJavaSpring Framework",https://hh.ru/vacancy/48394780?from=vacancy_search_list&query=java
R-Style Softlab (Эр-Стайл Софтлаб),Java-разработчик,з/п не указана,1–3 года,"Полная занятость, удаленная работа","['fullstack Java разработчик', 'Java SE (1.7, 1.8)', 'JavaScript, HTML, CSS', 'Java EE', 'Spring', 'Hibernate', 'WebServices (JAX-WS)', 'REST Service (JAX)', 'Tapestry (или JSF)', 'SVN/GIT', 'СУБД Oracle', 'PostgreSQL', 'ER-диаграммы', 'UML']","Требуемый опыт работы: 1–3 годаПолная занятость, удаленная работаИщем Java-разработчика! R-Style Softlab создает банковские ИТ продукты, которые улучшают и облегчают жизнь миллионов людей. Наши системы автоматизации успешно работают в крупнейших банках России и СНГ. Мы наращиваем портфель заказов и поэтому расширяем наши проектные команды! У нас Java-разработчику предстоит:  Разработка высоконагруженных систем в банковском и страховом секторе в роли fullstack Java разработчика; Интеграция продукта с различными внешними системами; Разработка пользовательского интерфейса и бизнес-логики.  Каких Java-разработчиков мы особенно ждем:  Высшее образование; Опыт практической работы в области разработки ПО; Желателен опыт работы в компаниях-разработчиках ПО в роли инженера-программиста, а также в кредитно-финансовых организациях, отделах автоматизации; Умение разрабатывать web-приложения на Java с опытом разработки; Уверенное владение Java SE (1.7, 1.8); Владение стеком - JavaScript, HTML, CSS; Знание стека Java EE, а также Spring, Hibernate, WebServices (JAX-WS), REST Service (JAX). В идеале - Tapestry (или JSF); Умение работать с системами контроля версий (SVN/GIT); Понимание принципов создания многопоточных приложений, а в идеале - и принципы построения решений в микросервисной архитектуре; Умение читать и понимать ER-диаграммы, UML; Уверенная работа с СУБД Oracle или PostgreSQL; Навыки проектирования баз данных приветствуются; Ответственность, высокая обучаемость, внимательность, усидчивость, умение работать в команде.  Что ждет Java-разработчика в R-Style Softlab:  Достойная заработная плата: оклад и премии по результатам работы; Работа в надежной стабильной компании-участнике рейтинга работодателей по версии HH.ru; Оформление в соответствии с ТК РФ; График работы: 5/2, полный рабочий день, гибкое время начала рабочего дня в офисе (с 8:00 до 11:00) или удалённый формат занятости; Добровольное медицинское страхование (в том числе стоматология); Корпоративное обучение; Корпоративные скидки на обучение английскому языку в одной из ведущих российских онлайн-школ; Корпоративные мероприятия: ""Новый Год"", ""RS-Лето"", спортивные турниры, различные внутренние активности Ключевые навыкиfullstack Java разработчикJava SE (1.7, 1.8)JavaScript, HTML, CSSJava EESpringHibernateWebServices (JAX-WS)REST Service (JAX)Tapestry (или JSF)SVN/GITСУБД OraclePostgreSQLER-диаграммыUMLАдресЕкатеринбург, улица Мамина-Сибиряка, 85Показать на большой карте",https://hh.ru/vacancy/47609695?from=vacancy_search_list&query=java
