"СимбирСофт,ООО",Python developer (Middle),з/п не указана,1–3 года,"Полная занятость, гибкий график","['Английский\xa0— B1 — Средний', 'Python', 'Linux', 'SQL', 'Django Framework', 'Git', 'Redis']","Требуемый опыт работы: 1–3 годаПолная занятость, гибкий графикСтек технологий:Python 3, Docker, Celery, Pandas, RabbitMq, Django, Redis, MongoDb, MySQL, PgSQL.В 80% случаев работаем по методологии Scrum (релизы каждые 2-3 недели). Мы ищем Python-разработчика, который:  Понимает основные структуры данных, алгоритмов, оценки сложности и объема памяти. Имеет опыт работы с SQLAlchemy, Celery, Flask или Django. Владеет навыками работы с AMQP (RabbitMQ). Знает REST API. Имеет опыт в написании тестов. Уверенно знает SQL (написание сложных запросов). Продвинутый пользователь Linux и shell Имеет хорошую теоретическую базу по ООП. Работает с Git.  Будет преимуществом, если у тебя есть: Опыт работы с графовыми БД (а также знание Cypher), Amazon Web Services, Kafka, DDD, Microservices Architecture, Docker, Continuous Deployment, нейронными сетями, Big Data, большими базами данных (10ТБ+), опыт работы с функционально ориентированными языками программирования, а также опыт работы с алгоритмами Deep Learning и базой данных Click House. Мы ищем людей с проактивной позицией, которые не боятся отстаивать свою точку зрения. Мы предлагаем: Интересные высоконагруженные проекты. Возможность работать на современных технологиях. Возможность разрабатывать проекты с нуля. Стабильную белоснежную заработную плату, размер зависит от квалификации и опыта. Возможность профессионального развития - менторинг, внутренние митапы, хакатоны, работа в одной команде с ведущими экспертами, сертификация за счет компании. Постоянный обмен опытом между командами. Гибкий график работы. Оформление по ТК РФ. Гибкая система бонусов, которая настраивается под индивидуальные потребности: различные уровни ДМС, абонементы на занятия спортом или помощь в покупке любой техники. Мы заботимся о своих сотрудниках, поэтому в настоящий момент работаем в формате хоум-офис (удаленно). Компания ежедневно мониторит ситуацию с количеством заболевших, и как только положение в регионах нашего присутствия нормализуется, сотрудники смогут вернуться в наши уютные и комфортные офисы.Ключевые навыкиАнглийский — B1 — СреднийPythonLinuxSQLDjango FrameworkGitRedis",https://hh.ru/vacancy/47880470?from=vacancy_search_list&query=python
ООО Регистратор доменных имен РЕГ.РУ,Python-разработчик,з/п не указана,3–6 лет,"Полная занятость, удаленная работа","['Python', 'Django Framework', 'Git', 'Linux', 'SQL']","Требуемый опыт работы: 3–6 летПолная занятость, удаленная работаREG.RU — один из крупнейших российских хостинг-провайдеров и регистраторов доменов. Мы меняем мир хостинг-услуг с 2006 года.  Сейчас мы ищем уверенного python-разработчика в канбан-команду, которой предстоит переписывание проекта на микросервисную архитектуру. Что мы доверим:    Разработку и реализацию основной логики продукта   Работу с сервисной архитектурой   Участвовать в проектировании сервисов   Участвовать в планировании спринтов, задач, декомпозиции пользовательских историй;   Писать лаконичный качественный код, покрывать его тестами, проводить рефакторинг;   Заниматься написанием документации;   Развиваться, проявлять инициативу и ответственность;   С чем нужно работать: Мы используем крутую систему CI/CD, которая автоматически, несколько раз в день, раскатывает твой протестированный код на боевые сервера. Пишем нашу новую крутую сервисную систему на Python с Django, а под капотом: Docker, Kubernetes, RabbitMQ и прочие интересности. На FrontEnd у нас Vue.JS, а весь код в Git. Что для этого нужно:   Отличное знание Python3;   Опыт работы с фреймворком Django;   Опыт работы с MySQL/PostgreSQL, уверенное знание SQL, представление о принципах проектирования реляционных БД;   Понимание принципов ООП, SOLID, паттерны проектирования, представления о чистой архитектуре;   Опыт работы в unix-системах;   Командная разработка;   Будет плюсом:   Опыт работы с RabbitMQ;   Опыт работы с Kubernetes;   Что мы предлагаем:   Официальное трудоустройство по ТК РФ со всеми вытекающими (оплачиваемый отпуск, оплачиваемый больничный и т.д.);   Удаленную работу или рабочее место в Москве, Самаре;   Технический рост внутри команды, возможность роста/специализации на вопросах архитектуры, возможность роста до ведущих технических или руководящих позиций;   Сильную команду, с которой можно развиваться. Возможность T-Shape;   Обеспечение всем необходимым оборудованием для комфортной работы, а также компенсацию коворкинга;   Возможность обучения и развития за счет компании (конференции, хакатоны, внешние курсы, богатая внутренняя библиотека);  Ключевые навыкиPythonDjango FrameworkGitLinuxSQL",https://hh.ru/vacancy/47875593?from=vacancy_search_list&query=python
ООО Умный Склад,Senior Python developer,от 180 000 до 200 000 руб. на руки,3–6 лет,"Полная занятость, полный день","['MongoDB', 'Python', 'ООП', 'Docker', 'Backend', 'Flask', 'Linux', 'PostgreSQL', 'Git']","Требуемый опыт работы: 3–6 летПолная занятость, полный деньИщем опытного Senior Python разработчика для долгосрочного сотрудничества с полной занятостью для работы над разработкой системы диспетчеризации (имеется рабочий прототип). Проект имеет микросервисную архитектуру с прицелом на масштабируемость. Технологический стек, с которым предстоит работать: Python 3, Flask, MongoDB, Postgresql, Docker Кого мы хотели бы видеть в команде: - Опыт работы от 3 лет (желателен опыт в продуктовой компании); - Опыт разработки в коммерческих проектах 3+ - Опыт проектирования архитектуры - Знание принципов разработки ПО и best practices. - Уверенное понимание ООП - Представления о разработке клиентской части веб-приложения (пользовательский интерфейс и бизнес-логика) Будет хорошо если ты: -Умеешь быстро вникать в предметные области. -Имеешь опыт работы с Docker; -Имеешь опыт написания unit-тестов; -Умеешь планировать, что будет с повышением нагрузки, видеть узкие места; -Имел опыт в проведении Code Review; Обязанности: - Продумывать архитектуру и логику работы, проектировать микросервисы. - Разрабатывать ключевой функционал приложений на backend - Взаимодействовать с командой, быть наставником и обучать младших backend-разработчиков. Условия: -Интересные амбициозные проекты; - Комфортный офис (чай, кофе, кондиционер), Удобно добираться от м. Румянцево – 7 минут пешком; - Оплачиваемая парковка рядом с офисом для автолюбителей; - График работы: 5/2; возможен гибрид удаленно/офис - Оформление по ТК (отпуск, больничный); - Дружный профессиональный коллектив и лояльное руководство.Ключевые навыкиMongoDBPythonООПDockerBackendFlaskLinuxPostgreSQLGitАдресРумянцево, Москва, Сокольническая линия, метро РумянцевоПоказать на большой карте",https://hh.ru/vacancy/48301975?from=vacancy_search_list&query=python
ООО Строительный Двор,Python разработчик (Middle),от 140 000 до 220 000 руб. на руки,1–3 года,"Полная занятость, удаленная работа","['PostgreSQL', 'Python', 'Django Framework', 'Git', 'Redis', 'Celery', 'RabbitMQ']","Требуемый опыт работы: 1–3 годаПолная занятость, удаленная работа













своевременная
							оплата труда



развитие
							и рост



комфортные
							рабочие места



вкусные завтраки
							и обеды





Более 150 человек в Тюменском и Московском центрах разработки принимают активное участие в проектах компании, направленных на разработку наших внутренних продуктов: ERP систем, приложений, интернет-магазинов. Один из таких продуктов - интернет-магазин, в котором команда работает над улучшением сервиса через логистику, снижение затрат, работу с аналитикой. Участники команды занимаются как разработкой совершенно новых сервисов с 0, так и доработкой текущих при помощи поддержки и улучшения. Чем предстоит заниматься:  автоматизация логистических бизнес-процессов интернет-магазина; разработка сервисов, участие в интеграционных проектах на языке Python; поддержка и развитие существующих сервисов; наставничество и code review; разработка технологических концепций сервисов.  Мы предлагаем:  полностью ""белая"" заработная плата, уровень обсуждается на собеседовании; официальное трудоустройство по ТК РФ с первого рабочего дня; гибкий график с возможностью удалённой работы; система наставничества и обучения на период испытательного срока (3 месяца); возможность посещать конференции, митапы и другие мероприятия за счет компании; насыщенная корпоративная культура: праздничные мероприятия, тимбилдинги, дни настольных игр; дополнительные дни отпуска за каждый год стажа в компании.  Для нас важно:  опыт коммерческой разработки на языке Python (Django) от 2-х лет; практический опыт работы с операционными системами семейства *nix; опыт работы с реляционными СУБД (в приоритете PostgreSQL), умение писать сложные запросы и оптимизировать их, понимание, что такое материализованные представления и с чем их едят; опыт проектирования высоконагруженных сервисов, понимание принципов их построения; уверенное знание парадигмы ООП и паттернов проектирования; опыт работы с Celery, Redis, Rabbit и умение их настроить; опыт работы с Git; умение применять асинхронные / многопоточные подходы в разработке; умение правильно настроить кэши.  Будет преимуществом:  опыт работы с ABAP, Java, Golang, Node.js; опыт в сфере DevOps (мы используем Kubernetes, GitLab CI).  Появились вопросы? Пишите




Более4000 сотрудников


28 лет на рынке


Более19 городов


Более100 магазинов




Ключевые навыкиPostgreSQLPythonDjango FrameworkGitRedisCeleryRabbitMQ",https://hh.ru/vacancy/47761104?from=vacancy_search_list&query=python
Positive Technologies,Программист Python (Webscanner),з/п не указана,3–6 лет,"Полная занятость, удаленная работа","['Python', 'network', 'highload', 'Базы данных', 'PostgreSQL', 'multithreading', 'Information Security']","Требуемый опыт работы: 3–6 летПолная занятость, удаленная работаО компании: Мы — компания Positive Technologies. Вот уже 18 лет мы защищаем организации от современных киберугроз: находим уязвимости, расследуем инциденты, разрабатываем высокотехнологичные ИБ-продукты и сервисы. У нас есть офисы и представительства в 14 городах мира, из которых шесть — центры разработки в России. Мы делаем более десяти продуктов в области противодействия киберугрозам и успешно продвигаемся на мировой рынок. И сейчас мы ищем Python разработчика для развития веб-сканера WebEngine и SaaS сервиса (vijn.io). BlackBox Scanner - это сканер, предназначенный для поиска веб-уязвимостей методом ""черного ящика"".Сканер используется не только в облачном сервисе, но и во всех основных продуктах компании. Отличительные особенности продукта:  анализ веб-уязвимостей методом ""черного ящика"" - никаких привилегий, все действия происходят от лица обычного пользователя; распределенное сканирование - возможность гибкого масштабирования с использованием не только ресурсов одного компьютера / сервера, но и нескольких машин, объединенных в одну сеть; сканер обладает возможностью динамического масштабирования - не прерывая процесс сканирования, в любой момент можно подключить допольнительные вычислительные мощности, тем самым ускорив процесс сканирования; это же работает и в обратную сторону - если нужно перераспределить ресурсы, или произошел форс-мажорный сценарий (например, из-за сбоя в сети пропала связь с одной из машин) - то сканер автоматически распределит задачи для сканирования; при этом все текущие задачи будут корректно распределены между оставшимися в сети ресурсами.  Особенности работы:  возможна удаленная работа; возможность заниматься как разработкой, так и исследовательскими задачами (по желанию).  Чем предстоит заниматься:  развитие и сопровождение ядра веб-сканера; создание новых модулей сканирования; работа над SaaS-сервисом.  Что необходимо кандидату:  владение Python на хорошем уровне, в т.ч. знания о его внутреннем устройстве; понимание устройства сетей; опыт работы с базами данных (желательно PostgreSQL); опыт в разработке многопоточных приложений; опыт в разработке сетевых сервисов; знания по архитектуре приложений; бонусом будут практические знания в информационной безопасности (участие в CTF и т.д.);  Что взамен:  ДМС со стоматологией; шесть недель оплачиваемого отпуска; можно самому выбрать, во сколько начнется твой рабочий день; дресс-кода у нас нет — мы за свободу в выборе стиля. Ключевые навыкиPythonnetworkhighloadБазы данныхPostgreSQLmultithreadingInformation Security",https://hh.ru/vacancy/48310679?from=vacancy_search_list&query=python
TeamDirector,Senior Python developer,от 4 000 до 6 000 USD до вычета налогов,3–6 лет,"Полная занятость, удаленная работа","['Английский\xa0— B1 — Средний', 'Python', 'Git', 'API']","Требуемый опыт работы: 3–6 летПолная занятость, удаленная работаTeamDirector is an American company that develops cutting-edge solutions for user activity monitoring, data loss prevention, and user behavior analytics to satisfy the needs of our customers most of which are well-known companies in various industries both private and governmental form of ownership. We are looking for a Senior Python developer We offer full-time, remote work. Requirements:  4+ years experience with Python Solid database skills Experience building APIs and RESTful services (Flask, FastAPI) Understanding fundamental design principles behind scalable applications Ability to learn and implement new knowledge Proficient knowledge of GIT Technical English level: Intermediate and higher. No verbal skills required Good communication skills  Will be a plus:  Experience with ClickHouse DBMS  Our benefits:  Participation in the development of world-class B2B software Russian-speaking engineering team Company’s remote teamwork mindset long before it became a mainstream Working according to your local business hours Minimum of bureaucracy Competitive compensation Payments directly to your bank account Vacations, sick leaves Ключевые навыкиАнглийский — B1 — СреднийPythonGitAPI",https://hh.ru/vacancy/48297902?from=vacancy_search_list&query=python
Утконос. И..И.. ОНЛАЙН,Python Developer,з/п не указана,1–3 года,"Полная занятость, полный день","['Python', 'Flask', 'SQL', 'ML', 'SQLAlchemy']","Требуемый опыт работы: 1–3 годаПолная занятость, полный день





















Утконос ОНЛАЙН – один из лидеров сегмента e-groceries, онлайн платформа и сервис по доставке продуктов питания и сопутствующих товаров. Мы входим в инвестиционную группу «Севергрупп». Data Office – подразделение, занимающееся монетизацией данных. Развиваем и поддерживаем ETL-процессы, выстраиваем Data Governance, поддерживаем BI, встраиваем ML модели в наш CRM, сайт и приложение, встраиваем ML модели в процессы Коммерции и Операций. Мы ищем: Ищем back-end разработчика в команду Data Office. Наша специфика - это работа с данными. Одна из важных задач, которая сейчас стоит перед нами – оптимизация процессов передачи данных от бизнес-подразделений. Для этого мы создаем серию программных продуктов с понятным и удобным интерфейсом. Мы ждем:  Знание python 3 (Flask, FastAPI, Streamlit, Pydantic/Marshmellow, SQLAlchemy), Docker, Git, SQL, Airflow; Понимание основы объектно-ориентированного программирования; Знать порядок работы в системах контроля версий; Навыки общения с бизнес-заказчиками; Опыт командной работы; Навыки оценки сроков выполняемых задач.  Будет плюсом, если ты:   Имеешь начальные знания в областях DS и DE .   Мы предлагаем: Постоянное развитие  Неограниченные перспективы роста: и карьерного, и профессионального Нетривиальные задачи и открытость новому: в нашей команде поддерживаются идеи и почти всему дается зеленый свет Конференции, внешнее и внутреннее обучение  Командную игру  Совместное решение задач Внутрикомандные митапы Здоровую корпоративную культуру, которая вдохновляет  Комфортные условия  Возможность выбрать график: быть с нами полностью дистанционно или совмещать удаленку с уютным офисом в центре Москвы (10 минут пешком от м. Баррикадная или м. Улица 1905 года) Полный пакет ДМС Приятные скидки и бонусы от наших партнеров  Утконос ОНЛАЙН – один из крупнейший игроков e-grocery в России и лидер в Москве. Мы организуем доставку продуктов и товаров на каждый день для сотен тысяч москвичей, а также привозим заказы из 5 современных фулфилмент-центров в Московскую область, Тулу, Калугу и Тверь. Вот уже 20 лет мы заботимся о том, чтобы наши клиенты получали и свежесть, и качество, и свободное время. Сегодня в команде Утконос ОНЛАЙН более 5 000 компетентных коллег, но нам не хватает именно вас. Присоединяйтесь — и мы вместе будем делать жизнь такой, чтобы каждый мог проводить в ней больше времени за любимыми занятиями с любимыми людьми




Комфортные условия



Для большинства коллег мы даем выбор: быть с нами полностью дистанционно или совмещать удаленку с уютным офисом;
Полный пакет ДМС;
Приятные скидки и бонусы от наших партнёров.




Постоянное развитие



Неограниченные перспективы роста: и карьерного, и профессионального;
Нетривиальные задачи и открытость новому: в нашей команде поддерживаются идеи и почти всему даётся зеленый свет;
Конференции, внешнее и внутреннее обучение у ведущих провайдеров.




Командная игра



Совместное решение задач;
Сильная команда, готовая делиться опытом;
Внутрикомандные митапы;
Участие в кибертурнирах.




Утконос ОНЛАЙН — один из крупнейших игроков e‑grocery 
в России и лидер в Москве. Мы организуем доставку продуктов и товаров на каждый день для сотен тысяч москвичей, а также привозим заказы из 4 современных фулфилмент‑центров в Московскую область, Тулу, Калугу и Тверь.
Вот уже 20 лет мы заботимся о том, чтобы наши клиенты получали и свежесть, и качество, и свободное время. Сегодня 
в команде Утконос ОНЛАЙН более 5 000 компетентных коллег, но нам не хватает именно вас.
Присоединяйтесь — и мы вместе будем делать жизнь такой, чтобы каждый мог проводить в ней больше времени 
за любимыми занятиями с любимыми людьми


Ключевые навыкиPythonFlaskSQLMLSQLAlchemyАдресБаррикадная, Краснопресненская, Улица 1905 года, Москва, Столярный переулок, 3к6Показать на большой карте",https://hh.ru/vacancy/47895944?from=vacancy_search_list&query=python
ООО lifecell,Data scientist,з/п не указана,не требуется,"Полная занятость, полный день","['Python', 'Английский язык', 'Data Mining', 'SQL', 'Machine Learning']","Требуемый опыт работы: не требуетсяПолная занятость, полный день









lifecell is a Ukrainian digital operator that provides services in the field of mobile communications, digital solutions and mobile Internet to customers, business and a state. 100% of the operator's shares belong to Turkcell, a Turkish provider of convergent telecommunications and technology services. lifecell was the first among all Ukrainian mobile operators to provide the fourth generation of telecommunication services. Today the company leads the market in terms of smartphone penetration, providing services to nearly 8 million subscribers. Working in lifecell you will have:   High dynamics in work.   Cool and open truly international corporate culture.   Competitive market salary, 29 days' vacations, medical insurance, and a social package.   Convenient office location on Solomyanka, Kyiv with developed infrastructure around, dining area, and corporate buses shuttling to metro stations.   A super team.   Job accountability area:  Using advanced analytics and machine learning to solve business problems and develop data-driven products. Integrate and prepare large, varied datasets, architect specialized database and compute environments, and communicate results Functional Responsibilities:   Identify the business requirements and the expected outcome by suggesting other products of interest to the client Target, prioritize potential customers for a new product Develop data-driven B2B products Offer optimal pricing Build Company models:  churn prevention model collection optimization model terminal financing rationalization model other upon request and depending on business need   Identify what data is available and relevant, including internal and external data sources, leveraging new data collection processes Make strategic recommendations on data collection, integration and retention requirements incorporating business requirements and knowledge of best practices Develop innovative and effective approaches to solve client's analytics problems and communicate results and methodologies Validate their findings using an experimental and iterative approach Define the data quality expectation in the context of the specific use case Identify and analyze patterns in the volume of data supporting the initiative, the type of data (e.g., images, text, clickstream or metering data) and the speed or sudden variations in data collection Recommend ongoing improvements to methods and algorithms that lead to findings, including new information Implement enhancements and fixes to systems as needed Propose innovative ways to look at problems by using data mining (the process of discovering new patterns from large datasets) approaches on the set of information available  Requirements:  Education - Computer science, applied mathematics, statistics or related field Language skills - English (fluent) Skills/PC skills - Statistical programming language, like R, Python, database querying language like SQL, statistics, machine learning, mathematics, data wrangling. Advanced analytic skills Need to be creative thinkers Need a combination of business focus, strong analytical and problem solving skills Programming knowledge High level of self-motivation Initiative Ability to work independently Communication and data visualization Project management Industry knowledge Excellent written and communications skills  Waiting for your CV!  










Медичне страхування





Гнучкий графік роботи





Додаткові виплати





Бонуси





заробітна плата





Позики





Відпустка





Навчання та розвиток





Корпоративні заходи





Дрес-код






Ключевые навыкиPythonАнглийский языкData MiningSQLMachine Learning",https://hh.ru/vacancy/47791500?from=vacancy_search_list&query=python
"Программный Продукт, ИТ-компания",Программист Python / Python developer,з/п не указана,1–3 года,"Полная занятость, полный день","['Less', 'jQuery', 'CSS', 'HTML']","Требуемый опыт работы: 1–3 годаПолная занятость, полный день




Карьера в компанииМы делаем будущее простым и удобным




Мы ищем бэкенд-разработчика на проект связанный с построением ядра системы, связанной обработкой тестовых данных и картинок. Сама система представляет собой ряд сервисов, в том числе рекомендательные системы, OCR-обработка документов, семантический поиск. Чем предстоит заниматься:  архитектурные задачи; поддержка и оптимизация кода; разработка новых микросервисов; имплементация подготовленных датасаентистами моделей в прод;  Что нам нужно от Вас:  python; mongoDB; flask; django; fastAPI; Celery; Docker; git; понимание микросервисной архитектуры; знание асинхронности и многопоточности в Python;  Как плюс:  pandas, numpy; машинное обучение (общее понимание алгоритмов, желание развиваться);  Условия:  работу в крупной компании, занимающей лидирующие позиции на рынке разработки ПО в России; развивающую эко-среду проектного офиса в кругу единомышленников и близких по духу сотрудников; возможность участвовать в перспективных социально значимых проектах федерального масштаба; ранжированные программы ДМС с полным пакетом медицинских услуг; систему грейдов и бенефитов; программы внутреннего и внешнего профессионального обучения и сертификации; широкий перечень корпоративных программ лояльности (фитнес, мобильная связь, изучение английского языка по корпоративным ценам); разнообразные корпоративные активности (тимбилдинги, витаминные дни, детские мероприятия, регулярные турниры по киберспорту, шахматам, настольному теннису, футболу и волейболу); офис м. Черная речка. 
Мы предлагаем:






Работу в крупной компании, занимающей лидирующие позиции на рынке



Возможность участвовать в социально значимых проектах федерального масштаба



Официальное трудоустройство



ДМС со стоматологией, услуги штатного терапевта и психолога



Конкурентную заработную плату



Систему грейдов и ежегодную аттестацию



Внутреннее и внешнее обучение, доступ к корпоративной библиотеке



Активную корпоративную жизнь: тимбилдинги, турниры по шахматам, настольному теннису, футболу и волейболу, корпоративные праздники



Удобный и современный офис в бизнес-центре класса В+ в шаговой доступности от м. «Парк Победы», «Фили»








Ключевые навыкиLessjQueryCSSHTMLАдресЧёрная речка, Санкт-Петербург, Белоостровская улица, 8Показать на большой карте",https://hh.ru/vacancy/48239095?from=vacancy_search_list&query=python
ООО Интерсофт,Python Developer,з/п не указана,3–6 лет,"Полная занятость, полный день","['Английский\xa0— B1 — Средний', 'Python', 'PostgreSQL', 'Flask']","Требуемый опыт работы: 3–6 летПолная занятость, полный деньВозможно временное оформление: договор услуг, подряда, ГПХ, самозанятые, ИПМы ищем Senior Python Developer на проект, предлагающий FinTech продукты для совершения удобных и безопасных онлайн платежей по всему миру. Проект создается с нуля, и ты внесешь главный вклад в его развитие! Наши продукты работают на стыке криптовалют и фиатных денег, что делает их еще более интересными. Среди них есть два флагманских — платежное решение для совершения удобных и безопасных онлайн-платежей по всему миру и полноценный интернет-банк с поддержкой криптовалют.   Обязанности:  Разработка функционала для нового продукта на рынке — онлайн-банка; Интеграции с вендорами платежных решений; Интеграции с криптовалютными биржами; Создавать и поддерживать собственные сервисы для обработки криптовалют; Писать техническую документацию на разработанный программный код; Обеспечивать покрытие тестами; Участвовать в code review.  Требования:  Отличное знание и владение Python (Flask/Django), Django REST framework, PostgreSQL Опыт оптимизации запросов к БД; Опыт создания архитектуры проекта; Понимание подходов к проектированию архитектуры API (openapi); Умение работать в команде; Понимание английского на базовом уровне.  Хорошо, если ты:  Имеешь опыт написания микросервисов и понимание микросервисной архитектуры; Имеешь опыт работы в высоконагруженных проектах; Знаешь, как работают криптовалюты; Что-то знаешь о Prometheus и Clickhouse.  Условия:  Гибкое начало рабочего дня; Возможность работать полностью удаленно или из офиса; Оформление ТК РФ, ИП, самозанятый; Компенсация 100% стоимости обучения и профильных мероприятий; Расширенный ДМС со стоматологией; Отличный баланс работы и жизни.  У нас сильная и талантливая команда, интересные проекты, а главное, никаких вертикальных отношений начальник-подчиненный: сотрудники компании вовлечены в процесс реализации идей и имеют возможность влиять на продукты!   Ключевые навыкиАнглийский — B1 — СреднийPythonPostgreSQLFlaskАдресДмитровская, Москва, Новодмитровская улица, 2к2Показать на большой карте",https://hh.ru/vacancy/47925788?from=vacancy_search_list&query=python
Иностр. п. Admitad,Middle/Senior Python Developer,з/п не указана,3–6 лет,"Полная занятость, удаленная работа","['Python', 'Django Framework', 'PostgreSQL', 'RabbitMQ']","Требуемый опыт работы: 3–6 летПолная занятость, удаленная работаAdmitad - активно развивающаяся международная продуктовая AdTech компания, разрабатывающая сервисы для роста продаж и заработка в интернете. Мы стремительно растем, в связи с чем, в команду внутренних финансовых транзакций требуется Senior Python Developer. Вам предстоит:  Разрабатывать высоконагруженные веб-приложения, связанные с обработкой финансов, используя Python 2/3 (мы сейчас активно уходим с 2.7, там где он остался). Активно участвовать в жизни команды, обсуждениях о построении архитектуры и инфраструктуры приложений, помогать бизнесу воплощать идеи в виде кода.  Что для нас важно:  Опыт работы с реляционными базами данных. Используем мы их много и интенсивно (~15-30k rps, ~2.5TB), поэтому мы ожидаем что вы знакомы с транзакциями, блокировками, индексами и тд. Большим плюсом будет опыт работы с MySQL и/или PostgreSQL. Каждый день мы обрабатываем десятки миллионов различных операций над внутренними транзакциями, поэтому нам важен опыт работы с multiprocessing, очередями задач (RabbitMQ, Kafka), Celery и аналогами, понимание асинхронности. Умение грамотно оформлять сложную бизнес-логику в виде кода, желание покрывать свой код тестами. Будет плюсом понимание Clean Architecture, DDD, SOLID. Опыт работы с Django. Знание особенностей orm-а, лучших практик и проблем.  Почему мы:  Мы продуктовая компания, у нас минимум бюрократии, разработка максимально тесно связана с нашими потребностями и бизнесом. У нас вы сможете реально почувствовать результат вложенных в работу усилий. Мы веселые и не душные. В связи с переходом на микросервисную архитектуру, перед нами стоит множество интересных нерешенных задач, в которых вы можете принять непосредственное участие. Наши приложения не просто высоконагруженные, у нас так же много данных, больших данных, с которыми вы будете работать. Мы ценим свое время и время наших коллег - мы стремимся к высокому тестовому покрытию, у нас единые выработанные стандарты написания кода в команде (включая аннотации типов, линтеры, слой бизнес-логики и тд). Мы любим делиться знаниями, а также перенимать их.  Другие плюшки:  Работа в гибридном формате: офис + удаленка или полная удаленка. Офис, кстати, рядом ст. м. пл.Ленина, БЦ «Kiroff». Расширенный ДМС со стоматологией. Компенсация занятий спортом. Компенсация изучения английского языка. Гибкий рабочий график. Защищенная от инфляции ЗП. Больничные оплачиваются по реальной ЗП. Техника на ваш выбор (Apple и др). Поддерживаем развитие каждого, закладываем бюджет на обучение: конференции, семинары, митапы по теме релевантной рабочим задачам. Ключевые навыкиPythonDjango FrameworkPostgreSQLRabbitMQ",https://hh.ru/vacancy/47951809?from=vacancy_search_list&query=python
